xgbr_H,rfr_H,xgbr_J,rfr_J,xgbr_S,rfr_S
0.8810442852316556,0.9575306093633347,0.9320050810686501,0.9272041282171527,0.9323220333669044,0.8743028918440007
0.6302635520602201,0.5990443831348863,0.6116221844485461,0.5529734722663768,0.5448165910817375,0.5080915248998961
41.624600591185484,24.87112548191755,20.593069374480645,21.307683051506388,19.74707436168296,26.911738475829242
72.47295297763378,75.47063011089047,46.358094205001585,49.735331201091086,46.37155859253981,48.20594864362988
